EVOFORMER NEURAL ODE TRAINING REPORT
==================================================

Experiment: adjoint_training_20250605_183403
Started: 2025-06-05 18:34:32
Completed: 2025-06-06 00:32:37
Total Training Time: 358.1 minutes (6.0 hours)
Report generated: 2025-06-06 00:32:37

Configuration Settings:
------------------------------
  data_dir: /media/visitor/Extreme SSD/data/complete_blocks
  splits_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/data_splits/mini
  mode: N/A
  output_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/outputs
  use_fast_ode: True
  reduced_cluster_size: 128
  hidden_dim: 128
  model_parameters: 166914
  model_type: EvoformerODEFuncFast
  epochs: 1000
  learning_rate: 0.001
  batch_size: N/A
  integrator: rk4
  use_amp: True
  max_residues: 1000
  loss_function: Adaptive MSE (0→48 only)
  train_proteins: 80
  val_proteins: 25

System Information:
------------------------------
  cuda_available: True
  device: cuda
  pytorch_version: 2.1.2
  gpu_name: Quadro P4000
  cuda_version: 12.1
  total_gpu_memory: 7.9 GB

TRAINING PROGRESS SUMMARY
==================================================

Epoch    Train Loss     Val Loss       Best Loss      Worst Loss     Duration (s)
    3eps_A: 0.18432
    4j7z_A: 0.28451
    2cbp_A: 0.15374
    2wvq_A: 0.19474
    5wrf_A: 0.17699
    3ob6_A: 0.20731
    1mzw_A: 0.15882
    7bln_A: 0.15880
    3st1_A: 0.15996
    1z84_A: 0.18430
    5jir_A: 0.16240
    5wup_A: 0.19587
    1tpg_A: 0.17550
    6dzg_A: 0.15867
    1b08_A: 0.15945
    7k6p_A: 0.26050
    6h05_A: 0.21336
    1pzx_A: 0.18392
    6fl1_A: 0.33772
    2wwn_A: 0.21786
    3zxf_A: 0.21263
    4n8p_A: 0.16596
    3e62_A: 0.15416
    5veo_A: 0.16055
    4i05_A: 0.16203
    4b7i_A: 0.17325
    1rij_A: 0.25287
    2pwj_A: 0.16252
    4z7x_A: 0.17124
    2f2x_A: 0.14693
    6vjo_A: 0.56397
    3q54_A: 0.21109
    2cb3_A: 0.16489
    3gai_A: 0.17827
    3dm8_A: 0.20254
    4x51_A: 0.22675
    1wlt_A: 0.16647
    4edp_A: 0.18149
    4yk0_A: 0.17202
    6neg_A: 0.16770
    5uag_A: 0.18928
    2gp6_A: 0.16415
    1t1h_A: 0.15370
    1pt4_A: 0.29072
    1su1_A: 0.15826
    1fdy_A: 0.16708
    7lca_A: 0.16911
    6fcm_A: 0.15802
    2cwx_A: 0.17202
    1i5z_A: 0.17872
    6abq_A: 0.15379
    1esi_A: 0.18506
    4ekx_A: 0.15121
    5khg_A: 0.17578
    1ehj_A: 0.17505
    6v42_A: 0.16238
    5uqi_A: 0.14877
    3tkp_A: 0.14641
    3gbw_A: 0.18605
    2qht_A: 0.20364
    2r9p_A: 0.13777
    3ga0_A: 0.14073
    2g19_A: 0.16148
    4nwb_A: 0.21338
    2zc1_A: 0.17350
    3dp6_A: 0.14981
    2uy9_A: 0.17209
    3o4r_A: 0.17039
    2pku_A: 0.17137
    6yjn_A: 0.16494
    1sgv_A: 0.18393
    1uv7_A: 0.17311
    6jko_A: 0.18085
    6sw8_A: 0.20452
    2ztm_A: 0.20295
    4cew_A: 0.17581

Epoch 44:
  Duration: 113.6 seconds
  Training Loss: 0.18618
  Validation Loss: 0.19737 (25 proteins)
    Val range: [0.14178, 0.42970]
  Best: 2r9p_A (0.13735)
  Worst: 6vjo_A (0.56265)
  Training Proteins:
    7d60_A: 0.19505
    1kqy_A: 0.18809
    3eba_A: 0.17632
    3foa_A: 0.18102
    3eps_A: 0.18371
    4j7z_A: 0.28405
    2cbp_A: 0.15317
    2wvq_A: 0.19427
    5wrf_A: 0.17646
    3ob6_A: 0.20671
    1mzw_A: 0.15836
    7bln_A: 0.15834
    3st1_A: 0.15946
    1z84_A: 0.18385
    5jir_A: 0.16207
    5wup_A: 0.19539
    1tpg_A: 0.17479
    6dzg_A: 0.15813
    1b08_A: 0.15902
    7k6p_A: 0.25998
    6h05_A: 0.21259
    1pzx_A: 0.18380
    6fl1_A: 0.33605
    2wwn_A: 0.21759
    3zxf_A: 0.21214
    4n8p_A: 0.16542
    3e62_A: 0.15363
    5veo_A: 0.15996
    4i05_A: 0.16160
    4b7i_A: 0.17275
    1rij_A: 0.25237
    2pwj_A: 0.16198
    4z7x_A: 0.17067
    2f2x_A: 0.14637
    6vjo_A: 0.56265
    3q54_A: 0.21037
    2cb3_A: 0.16454
    3gai_A: 0.17797
    3dm8_A: 0.20225
    4x51_A: 0.22642
    1wlt_A: 0.16600
    4edp_A: 0.18099
    4yk0_A: 0.17160
    6neg_A: 0.16727
    5uag_A: 0.18886
    2gp6_A: 0.16365
    1t1h_A: 0.15330
    1pt4_A: 0.28950
    1su1_A: 0.15779
    1fdy_A: 0.16648
    7lca_A: 0.16866
    6fcm_A: 0.15773
    2cwx_A: 0.17158
    1i5z_A: 0.17818
    6abq_A: 0.15343
    1esi_A: 0.18462
    4ekx_A: 0.15066
    5khg_A: 0.17526
    1ehj_A: 0.17461
    6v42_A: 0.16194
    5uqi_A: 0.14827
    3tkp_A: 0.14598
    3gbw_A: 0.18539
    2qht_A: 0.20307
    2r9p_A: 0.13735
    3ga0_A: 0.14058
    2g19_A: 0.16097
    4nwb_A: 0.21302
    2zc1_A: 0.17319
    3dp6_A: 0.14942
    2uy9_A: 0.17167
    3o4r_A: 0.16986
    2pku_A: 0.17082
    6yjn_A: 0.16465
    1sgv_A: 0.18367
    1uv7_A: 0.17266
    6jko_A: 0.18034
    6sw8_A: 0.20387
    2ztm_A: 0.20242
    4cew_A: 0.17542

Epoch 45:
  Duration: 113.5 seconds
  Training Loss: 0.18573
  Validation Loss: 0.19684 (25 proteins)
    Val range: [0.14136, 0.42851]
  Best: 2r9p_A (0.13697)
  Worst: 6vjo_A (0.56148)
  Training Proteins:
    7d60_A: 0.19450
    1kqy_A: 0.18778
    3eba_A: 0.17597
    3foa_A: 0.18033
    3eps_A: 0.18317
    4j7z_A: 0.28360
    2cbp_A: 0.15264
    2wvq_A: 0.19387
    5wrf_A: 0.17598
    3ob6_A: 0.20622
    1mzw_A: 0.15800
    7bln_A: 0.15797
    3st1_A: 0.15915
    1z84_A: 0.18362
    5jir_A: 0.16178
    5wup_A: 0.19496
    1tpg_A: 0.17418
    6dzg_A: 0.15772
    1b08_A: 0.15863
    7k6p_A: 0.25939
    6h05_A: 0.21196
    1pzx_A: 0.18367
    6fl1_A: 0.33472
    2wwn_A: 0.21731
    3zxf_A: 0.21169
    4n8p_A: 0.16490
    3e62_A: 0.15325
    5veo_A: 0.15954
    4i05_A: 0.16129
    4b7i_A: 0.17227
    1rij_A: 0.25178
    2pwj_A: 0.16147
    4z7x_A: 0.17017
    2f2x_A: 0.14599
    6vjo_A: 0.56148
    3q54_A: 0.20981
    2cb3_A: 0.16432
    3gai_A: 0.17769
    3dm8_A: 0.20195
    4x51_A: 0.22605
    1wlt_A: 0.16555
    4edp_A: 0.18050
    4yk0_A: 0.17123
    6neg_A: 0.16689
    5uag_A: 0.18848
    2gp6_A: 0.16321
    1t1h_A: 0.15301
    1pt4_A: 0.28846
    1su1_A: 0.15738
    1fdy_A: 0.16595
    7lca_A: 0.16823
    6fcm_A: 0.15739
    2cwx_A: 0.17118
    1i5z_A: 0.17776
    6abq_A: 0.15315
    1esi_A: 0.18423
    4ekx_A: 0.15020
    5khg_A: 0.17484
    1ehj_A: 0.17433
    6v42_A: 0.16161
    5uqi_A: 0.14780
    3tkp_A: 0.14559
    3gbw_A: 0.18487
    2qht_A: 0.20255
    2r9p_A: 0.13697
    3ga0_A: 0.14029
    2g19_A: 0.16057
    4nwb_A: 0.21272
    2zc1_A: 0.17290
    3dp6_A: 0.14902
    2uy9_A: 0.17123
    3o4r_A: 0.16941
    2pku_A: 0.17036
    6yjn_A: 0.16433
    1sgv_A: 0.18343
    1uv7_A: 0.17227
    6jko_A: 0.17987
    6sw8_A: 0.20324
    2ztm_A: 0.20183
    4cew_A: 0.17511

Epoch 46:
  Duration: 113.3 seconds
  Training Loss: 0.18534
  Validation Loss: 0.19637 (25 proteins)
    Val range: [0.14099, 0.42730]
  Best: 2r9p_A (0.13670)
  Worst: 6vjo_A (0.56031)
  Training Proteins:
    7d60_A: 0.19393
    1kqy_A: 0.18743
    3eba_A: 0.17565
    3foa_A: 0.17968
    3eps_A: 0.18264
    4j7z_A: 0.28315
    2cbp_A: 0.15217
    2wvq_A: 0.19359
    5wrf_A: 0.17554
    3ob6_A: 0.20584
    1mzw_A: 0.15760
    7bln_A: 0.15756
    3st1_A: 0.15880
    1z84_A: 0.18341
    5jir_A: 0.16150
    5wup_A: 0.19453
    1tpg_A: 0.17354
    6dzg_A: 0.15728
    1b08_A: 0.15816
    7k6p_A: 0.25854
    6h05_A: 0.21148
    1pzx_A: 0.18337
    6fl1_A: 0.33373
    2wwn_A: 0.21701
    3zxf_A: 0.21150
    4n8p_A: 0.16436
    3e62_A: 0.15296
    5veo_A: 0.15924
    4i05_A: 0.16108
    4b7i_A: 0.17183
    1rij_A: 0.25111
    2pwj_A: 0.16095
    4z7x_A: 0.16963
    2f2x_A: 0.14569
    6vjo_A: 0.56031
    3q54_A: 0.20939
    2cb3_A: 0.16430
    3gai_A: 0.17747
    3dm8_A: 0.20174
    4x51_A: 0.22569
    1wlt_A: 0.16515
    4edp_A: 0.17998
    4yk0_A: 0.17093
    6neg_A: 0.16654
    5uag_A: 0.18816
    2gp6_A: 0.16289
    1t1h_A: 0.15284
    1pt4_A: 0.28751
    1su1_A: 0.15705
    1fdy_A: 0.16554
    7lca_A: 0.16787
    6fcm_A: 0.15702
    2cwx_A: 0.17074
    1i5z_A: 0.17742
    6abq_A: 0.15290
    1esi_A: 0.18392
    4ekx_A: 0.14956
    5khg_A: 0.17458
    1ehj_A: 0.17398
    6v42_A: 0.16137
    5uqi_A: 0.14745
    3tkp_A: 0.14532
    3gbw_A: 0.18453
    2qht_A: 0.20220
    2r9p_A: 0.13670
    3ga0_A: 0.14017
    2g19_A: 0.16022
    4nwb_A: 0.21229
    2zc1_A: 0.17253
    3dp6_A: 0.14872
    2uy9_A: 0.17105
    3o4r_A: 0.16905
    2pku_A: 0.17006
    6yjn_A: 0.16395
    1sgv_A: 0.18317
    1uv7_A: 0.17191
    6jko_A: 0.17955
    6sw8_A: 0.20253
    2ztm_A: 0.20133
    4cew_A: 0.17481

Epoch 47:
  Duration: 113.4 seconds
  Training Loss: 0.18492
  Validation Loss: 0.19585 (25 proteins)
    Val range: [0.14051, 0.42621]
  Best: 2r9p_A (0.13633)
  Worst: 6vjo_A (0.55948)
  Training Proteins:
    7d60_A: 0.19340
    1kqy_A: 0.18706
    3eba_A: 0.17541
    3foa_A: 0.17904
    3eps_A: 0.18216
    4j7z_A: 0.28279
    2cbp_A: 0.15167
    2wvq_A: 0.19326
    5wrf_A: 0.17496
    3ob6_A: 0.20548
    1mzw_A: 0.15718
    7bln_A: 0.15712
    3st1_A: 0.15836
    1z84_A: 0.18321
    5jir_A: 0.16132
    5wup_A: 0.19422
    1tpg_A: 0.17282
    6dzg_A: 0.15672
    1b08_A: 0.15758
    7k6p_A: 0.25747
    6h05_A: 0.21101
    1pzx_A: 0.18309
    6fl1_A: 0.33300
    2wwn_A: 0.21674
    3zxf_A: 0.21122
    4n8p_A: 0.16388
    3e62_A: 0.15269
    5veo_A: 0.15887
    4i05_A: 0.16084
    4b7i_A: 0.17135
    1rij_A: 0.25038
    2pwj_A: 0.16045
    4z7x_A: 0.16908
    2f2x_A: 0.14528
    6vjo_A: 0.55948
    3q54_A: 0.20885
    2cb3_A: 0.16435
    3gai_A: 0.17731
    3dm8_A: 0.20165
    4x51_A: 0.22543
    1wlt_A: 0.16456
    4edp_A: 0.17948
    4yk0_A: 0.17070
    6neg_A: 0.16610
    5uag_A: 0.18778
    2gp6_A: 0.16249
    1t1h_A: 0.15273
    1pt4_A: 0.28662
    1su1_A: 0.15676
    1fdy_A: 0.16500
    7lca_A: 0.16743
    6fcm_A: 0.15670
    2cwx_A: 0.17030
    1i5z_A: 0.17712
    6abq_A: 0.15254
    1esi_A: 0.18367
    4ekx_A: 0.14899
    5khg_A: 0.17427
    1ehj_A: 0.17358
    6v42_A: 0.16115
    5uqi_A: 0.14700
    3tkp_A: 0.14502
    3gbw_A: 0.18409
    2qht_A: 0.20173
    2r9p_A: 0.13633
    3ga0_A: 0.13989
    2g19_A: 0.15984
    4nwb_A: 0.21187
    2zc1_A: 0.17216
    3dp6_A: 0.14829
    2uy9_A: 0.17083
    3o4r_A: 0.16869
    2pku_A: 0.16977
    6yjn_A: 0.16365
    1sgv_A: 0.18283
    1uv7_A: 0.17149
    6jko_A: 0.17922
    6sw8_A: 0.20190
    2ztm_A: 0.20081
    4cew_A: 0.17445

Epoch 48:
  Duration: 113.5 seconds
  Training Loss: 0.18461
  Validation Loss: 0.19532 (25 proteins)
    Val range: [0.13999, 0.42536]
  Best: 2r9p_A (0.13599)
  Worst: 6vjo_A (0.55842)
  Training Proteins:
    7d60_A: 0.19291
    1kqy_A: 0.18662
    3eba_A: 0.17522
    3foa_A: 0.17836
    3eps_A: 0.18164
    4j7z_A: 0.28234
    2cbp_A: 0.15126
    2wvq_A: 0.19297
    5wrf_A: 0.17445
    3ob6_A: 0.20516
    1mzw_A: 0.15674
    7bln_A: 0.15666
    3st1_A: 0.15796
    1z84_A: 0.18295
    5jir_A: 0.16109
    5wup_A: 0.19383
    1tpg_A: 0.17236
    6dzg_A: 0.15621
    1b08_A: 0.15705
    7k6p_A: 0.25656
    6h05_A: 0.21072
    1pzx_A: 0.18248
    6fl1_A: 0.33238
    2wwn_A: 0.21643
    3zxf_A: 0.21122
    4n8p_A: 0.16341
    3e62_A: 0.15291
    5veo_A: 0.15921
    4i05_A: 0.16080
    4b7i_A: 0.17085
    1rij_A: 0.24939
    2pwj_A: 0.16017
    4z7x_A: 0.16890
    2f2x_A: 0.14476
    6vjo_A: 0.55842
    3q54_A: 0.20868
    2cb3_A: 0.16489
    3gai_A: 0.17724
    3dm8_A: 0.20181
    4x51_A: 0.22524
    1wlt_A: 0.16399
    4edp_A: 0.17921
    4yk0_A: 0.17057
    6neg_A: 0.16602
    5uag_A: 0.18774
    2gp6_A: 0.16270
    1t1h_A: 0.15265
    1pt4_A: 0.28583
    1su1_A: 0.15658
    1fdy_A: 0.16466
    7lca_A: 0.16729
    6fcm_A: 0.15664
    2cwx_A: 0.16987
    1i5z_A: 0.17689
    6abq_A: 0.15203
    1esi_A: 0.18369
    4ekx_A: 0.14817
    5khg_A: 0.17423
    1ehj_A: 0.17302
    6v42_A: 0.16119
    5uqi_A: 0.14664
    3tkp_A: 0.14493
    3gbw_A: 0.18389
    2qht_A: 0.20143
    2r9p_A: 0.13599
    3ga0_A: 0.13956
    2g19_A: 0.15974
    4nwb_A: 0.21154
    2zc1_A: 0.17176
    3dp6_A: 0.14767
    2uy9_A: 0.17065
    3o4r_A: 0.16850
    2pku_A: 0.16964
    6yjn_A: 0.16332
    1sgv_A: 0.18240
    1uv7_A: 0.17113
    6jko_A: 0.17899
    6sw8_A: 0.20124
    2ztm_A: 0.20037
    4cew_A: 0.17408

Epoch 49:
  Duration: 113.4 seconds
  Training Loss: 0.18415
  Validation Loss: 0.19475 (25 proteins)
    Val range: [0.13946, 0.42461]
  Best: 2r9p_A (0.13552)
  Worst: 6vjo_A (0.55787)
  Training Proteins:
    7d60_A: 0.19250
    1kqy_A: 0.18639
    3eba_A: 0.17520
    3foa_A: 0.17729
    3eps_A: 0.18087
    4j7z_A: 0.28175
    2cbp_A: 0.15081
    2wvq_A: 0.19271
    5wrf_A: 0.17408
    3ob6_A: 0.20462
    1mzw_A: 0.15624
    7bln_A: 0.15617
    3st1_A: 0.15748
    1z84_A: 0.18261
    5jir_A: 0.16077
    5wup_A: 0.19318
    1tpg_A: 0.17193
    6dzg_A: 0.15581
    1b08_A: 0.15657
    7k6p_A: 0.25587
    6h05_A: 0.21025
    1pzx_A: 0.18215
    6fl1_A: 0.33168
    2wwn_A: 0.21635
    3zxf_A: 0.21092
    4n8p_A: 0.16294
    3e62_A: 0.15265
    5veo_A: 0.15923
    4i05_A: 0.16079
    4b7i_A: 0.17043
    1rij_A: 0.24838
    2pwj_A: 0.15969
    4z7x_A: 0.16828
    2f2x_A: 0.14425
    6vjo_A: 0.55787
    3q54_A: 0.20825
    2cb3_A: 0.16499
    3gai_A: 0.17709
    3dm8_A: 0.20170
    4x51_A: 0.22497
    1wlt_A: 0.16332
    4edp_A: 0.17898
    4yk0_A: 0.17044
    6neg_A: 0.16568
    5uag_A: 0.18740
    2gp6_A: 0.16278
    1t1h_A: 0.15267
    1pt4_A: 0.28499
    1su1_A: 0.15608
    1fdy_A: 0.16350
    7lca_A: 0.16635
    6fcm_A: 0.15642
    2cwx_A: 0.16942
    1i5z_A: 0.17676
    6abq_A: 0.15118
    1esi_A: 0.18377
    4ekx_A: 0.14725
    5khg_A: 0.17384
    1ehj_A: 0.17252
    6v42_A: 0.16054
    5uqi_A: 0.14602
    3tkp_A: 0.14462
    3gbw_A: 0.18337
    2qht_A: 0.20054
    2r9p_A: 0.13552
    3ga0_A: 0.13829
    2g19_A: 0.15911
    4nwb_A: 0.21101
    2zc1_A: 0.17135
    3dp6_A: 0.14705
    2uy9_A: 0.17014
    3o4r_A: 0.16790
    2pku_A: 0.16928
    6yjn_A: 0.16317
    1sgv_A: 0.18197
    1uv7_A: 0.17065
    6jko_A: 0.17828
    6sw8_A: 0.20072
    2ztm_A: 0.19979
    4cew_A: 0.17381

Epoch 50:
  Duration: 113.5 seconds
  Training Loss: 0.18378
  Validation Loss: 0.19432 (25 proteins)
    Val range: [0.13895, 0.42446]
  Best: 2r9p_A (0.13509)
  Worst: 6vjo_A (0.55705)
  Training Proteins:
    7d60_A: 0.19206
    1kqy_A: 0.18584
    3eba_A: 0.17490
    3foa_A: 0.17667
    3eps_A: 0.18017
    4j7z_A: 0.28140
    2cbp_A: 0.15043
    2wvq_A: 0.19234
    5wrf_A: 0.17367
    3ob6_A: 0.20429
    1mzw_A: 0.15585
    7bln_A: 0.15577
    3st1_A: 0.15716
    1z84_A: 0.18237
    5jir_A: 0.16039
    5wup_A: 0.19261
    1tpg_A: 0.17160
    6dzg_A: 0.15563
    1b08_A: 0.15614
    7k6p_A: 0.25500
    6h05_A: 0.20980
    1pzx_A: 0.18161
    6fl1_A: 0.33099
    2wwn_A: 0.21606
    3zxf_A: 0.21061
    4n8p_A: 0.16281
    3e62_A: 0.15271
    5veo_A: 0.15940
    4i05_A: 0.16064
    4b7i_A: 0.16994
    1rij_A: 0.24790
    2pwj_A: 0.15952
    4z7x_A: 0.16812
    2f2x_A: 0.14369
    6vjo_A: 0.55705
    3q54_A: 0.20814
    2cb3_A: 0.16552
    3gai_A: 0.17699
    3dm8_A: 0.20169
    4x51_A: 0.22449
    1wlt_A: 0.16264
    4edp_A: 0.17915
    4yk0_A: 0.17034
    6neg_A: 0.16569
    5uag_A: 0.18728
    2gp6_A: 0.16318
    1t1h_A: 0.15265
    1pt4_A: 0.28420
    1su1_A: 0.15568
    1fdy_A: 0.16252
    7lca_A: 0.16587
    6fcm_A: 0.15631
    2cwx_A: 0.16893
    1i5z_A: 0.17667
    6abq_A: 0.15033
    1esi_A: 0.18407
    4ekx_A: 0.14634
    5khg_A: 0.17367
    1ehj_A: 0.17192
    6v42_A: 0.15973
    5uqi_A: 0.14564
    3tkp_A: 0.14432
    3gbw_A: 0.18299
    2qht_A: 0.19975
    2r9p_A: 0.13509
    3ga0_A: 0.13739
    2g19_A: 0.15843
    4nwb_A: 0.21056
    2zc1_A: 0.17099
    3dp6_A: 0.14651
    2uy9_A: 0.16931
    3o4r_A: 0.16742
    2pku_A: 0.16934
    6yjn_A: 0.16296
    1sgv_A: 0.18159
    1uv7_A: 0.17047
    6jko_A: 0.17756
    6sw8_A: 0.20038
    2ztm_A: 0.19931
    4cew_A: 0.17342

Epoch 51:
  Duration: 113.5 seconds
  Training Loss: 0.18342
  Validation Loss: 0.19351 (25 proteins)
    Val range: [0.13782, 0.42592]
  Best: 2r9p_A (0.13466)
  Worst: 6vjo_A (0.55763)
  Training Proteins:
    7d60_A: 0.19175
    1kqy_A: 0.18529
    3eba_A: 0.17465
    3foa_A: 0.17621
    3eps_A: 0.17953
    4j7z_A: 0.28122
    2cbp_A: 0.15002
    2wvq_A: 0.19204
    5wrf_A: 0.17320
    3ob6_A: 0.20423
    1mzw_A: 0.15526
    7bln_A: 0.15547
    3st1_A: 0.15685
    1z84_A: 0.18206
    5jir_A: 0.16003
    5wup_A: 0.19246
    1tpg_A: 0.17102
    6dzg_A: 0.15519
    1b08_A: 0.15555
    7k6p_A: 0.25366
    6h05_A: 0.20943
    1pzx_A: 0.18173
    6fl1_A: 0.33094
    2wwn_A: 0.21605
    3zxf_A: 0.21002
    4n8p_A: 0.16218
    3e62_A: 0.15148
    5veo_A: 0.15771
    4i05_A: 0.16029
    4b7i_A: 0.16962
    1rij_A: 0.24748
    2pwj_A: 0.15851
    4z7x_A: 0.16705
    2f2x_A: 0.14302
    6vjo_A: 0.55763
    3q54_A: 0.20891
    2cb3_A: 0.16403
    3gai_A: 0.17631
    3dm8_A: 0.20023
    4x51_A: 0.22298
    1wlt_A: 0.16183
    4edp_A: 0.18030
    4yk0_A: 0.17026
    6neg_A: 0.16612
    5uag_A: 0.18741
    2gp6_A: 0.16323
    1t1h_A: 0.15202
    1pt4_A: 0.28404
    1su1_A: 0.15550
    1fdy_A: 0.16219
    7lca_A: 0.16589
    6fcm_A: 0.15627
    2cwx_A: 0.16909
    1i5z_A: 0.17666
    6abq_A: 0.14930
    1esi_A: 0.18395
    4ekx_A: 0.14613
    5khg_A: 0.17336
    1ehj_A: 0.17060
    6v42_A: 0.15899
    5uqi_A: 0.14586
    3tkp_A: 0.14399
    3gbw_A: 0.18240
    2qht_A: 0.19908
    2r9p_A: 0.13466
    3ga0_A: 0.13717
    2g19_A: 0.15804
    4nwb_A: 0.21041
    2zc1_A: 0.17090
    3dp6_A: 0.14641
    2uy9_A: 0.16877
    3o4r_A: 0.16723
    2pku_A: 0.16980
    6yjn_A: 0.16259
    1sgv_A: 0.18158
    1uv7_A: 0.17089
    6jko_A: 0.17705
    6sw8_A: 0.20078
    2ztm_A: 0.19839
    4cew_A: 0.17313

Epoch 52:
  Duration: 113.5 seconds
  Training Loss: 0.18304
  Validation Loss: 0.19351 (25 proteins)
    Val range: [0.13827, 0.42331]
  Best: 2r9p_A (0.13437)
  Worst: 6vjo_A (0.55552)
  Training Proteins:
    7d60_A: 0.19218
    1kqy_A: 0.18391
    3eba_A: 0.17451
    3foa_A: 0.17392
    3eps_A: 0.17857
    4j7z_A: 0.28122
    2cbp_A: 0.15014
    2wvq_A: 0.19202
    5wrf_A: 0.17348
    3ob6_A: 0.20269
    1mzw_A: 0.15509
    7bln_A: 0.15550
    3st1_A: 0.15654
    1z84_A: 0.18098
    5jir_A: 0.15952
    5wup_A: 0.19071
    1tpg_A: 0.17057
    6dzg_A: 0.15534
    1b08_A: 0.15595
    7k6p_A: 0.25332
    6h05_A: 0.20914
    1pzx_A: 0.18145
    6fl1_A: 0.33022
    2wwn_A: 0.21576
    3zxf_A: 0.21035
    4n8p_A: 0.16215
    3e62_A: 0.15186
    5veo_A: 0.15846
    4i05_A: 0.16074
    4b7i_A: 0.16935
    1rij_A: 0.24638
    2pwj_A: 0.15884
    4z7x_A: 0.16752
    2f2x_A: 0.14304
    6vjo_A: 0.55552
    3q54_A: 0.20723
    2cb3_A: 0.16536
    3gai_A: 0.17643
    3dm8_A: 0.20082
    4x51_A: 0.22321
    1wlt_A: 0.16224
    4edp_A: 0.17902
    4yk0_A: 0.17003
    6neg_A: 0.16517
    5uag_A: 0.18681
    2gp6_A: 0.16293
    1t1h_A: 0.15242
    1pt4_A: 0.28346
    1su1_A: 0.15464
    1fdy_A: 0.16104
    7lca_A: 0.16517
    6fcm_A: 0.15572
    2cwx_A: 0.16776
    1i5z_A: 0.17650
    6abq_A: 0.14927
    1esi_A: 0.18430
    4ekx_A: 0.14531
    5khg_A: 0.17314
    1ehj_A: 0.17138
    6v42_A: 0.15808
    5uqi_A: 0.14510
    3tkp_A: 0.14369
    3gbw_A: 0.18210
    2qht_A: 0.19851
    2r9p_A: 0.13437
    3ga0_A: 0.13654
    2g19_A: 0.15754
    4nwb_A: 0.20991
    2zc1_A: 0.17024
    3dp6_A: 0.14594
    2uy9_A: 0.16860
    3o4r_A: 0.16681
    2pku_A: 0.16903
    6yjn_A: 0.16249
    1sgv_A: 0.18095
    1uv7_A: 0.16972
    6jko_A: 0.17662
    6sw8_A: 0.19926
    2ztm_A: 0.19847
    4cew_A: 0.17295

Epoch 53:
  Duration: 113.3 seconds
  Training Loss: 0.18279
  Validation Loss: 0.19280 (25 proteins)
    Val range: [0.13728, 0.42602]
  Best: 2r9p_A (0.13407)
  Worst: 6vjo_A (0.55691)
  Training Proteins:
    7d60_A: 0.19106
    1kqy_A: 0.18454
    3eba_A: 0.17426
    3foa_A: 0.17553
    3eps_A: 0.17849
    4j7z_A: 0.28090
    2cbp_A: 0.14954
    2wvq_A: 0.19123
    5wrf_A: 0.17226
    3ob6_A: 0.20370
    1mzw_A: 0.15465
    7bln_A: 0.15529
    3st1_A: 0.15660
    1z84_A: 0.18135
    5jir_A: 0.15930
    5wup_A: 0.19204
    1tpg_A: 0.17043
    6dzg_A: 0.15463
    1b08_A: 0.15488
    7k6p_A: 0.25275
    6h05_A: 0.20836
    1pzx_A: 0.18176
    6fl1_A: 0.33065
    2wwn_A: 0.21572
    3zxf_A: 0.20910
    4n8p_A: 0.16131
    3e62_A: 0.15040
    5veo_A: 0.15564
    4i05_A: 0.15938
    4b7i_A: 0.16900
    1rij_A: 0.24674
    2pwj_A: 0.15766
    4z7x_A: 0.16607
    2f2x_A: 0.14244
    6vjo_A: 0.55691
    3q54_A: 0.20908
    2cb3_A: 0.16238
    3gai_A: 0.17548
    3dm8_A: 0.19871
    4x51_A: 0.22164
    1wlt_A: 0.16087
    4edp_A: 0.18156
    4yk0_A: 0.16973
    6neg_A: 0.16621
    5uag_A: 0.18709
    2gp6_A: 0.16300
    1t1h_A: 0.15142
    1pt4_A: 0.28416
    1su1_A: 0.15465
    1fdy_A: 0.16092
    7lca_A: 0.16553
    6fcm_A: 0.15592
    2cwx_A: 0.16885
    1i5z_A: 0.17631
    6abq_A: 0.14806
    1esi_A: 0.18352
    4ekx_A: 0.14557
    5khg_A: 0.17297
    1ehj_A: 0.16934
    6v42_A: 0.15752
    5uqi_A: 0.14585
    3tkp_A: 0.14347
    3gbw_A: 0.18166
    2qht_A: 0.19806
    2r9p_A: 0.13407
    3ga0_A: 0.13650
    2g19_A: 0.15738
    4nwb_A: 0.20988
    2zc1_A: 0.17026
    3dp6_A: 0.14607
    2uy9_A: 0.16802
    3o4r_A: 0.16683
    2pku_A: 0.16906
    6yjn_A: 0.16216
    1sgv_A: 0.18119
    1uv7_A: 0.17017
    6jko_A: 0.17650
    6sw8_A: 0.20025
    2ztm_A: 0.19786
    4cew_A: 0.17271

Epoch 54:
  Duration: 113.3 seconds
  Training Loss: 0.18224
  Validation Loss: 0.19285 (25 proteins)
    Val range: [0.13778, 0.42304]
  Best: 2r9p_A (0.13373)
  Worst: 6vjo_A (0.55459)
  Training Proteins:
    7d60_A: 0.19178
    1kqy_A: 0.18328
    3eba_A: 0.17406
    3foa_A: 0.17230
    3eps_A: 0.17774
    4j7z_A: 0.28116
    2cbp_A: 0.14994
    2wvq_A: 0.19211
    5wrf_A: 0.17285
    3ob6_A: 0.20243
    1mzw_A: 0.15481
    7bln_A: 0.15520
