EVOFORMER NEURAL ODE TRAINING REPORT
==================================================

⏰ INTERRUPTED AT 114 EPOCHS (TIME LIMIT REACHED)
==================================================

Experiment: 20250613_180436_fast_ode_with_prelim
Started: 2025-06-14 19:23:15
Completed: 2025-06-15 19:23:16
Total Training Time: 1440.0 minutes (24.0 hours)
Report generated: 2025-06-15 19:23:16

Configuration Settings:
------------------------------
  data_dir: N/A
  splits_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/data_splits/jumbo
  mode: N/A
  output_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/trained_models
  use_fast_ode: True
  reduced_cluster_size: 128
  hidden_dim: 64
  model_parameters: 117378
  model_type: EvoformerODEFuncFast
  epochs: 1000
  learning_rate: 0.001
  batch_size: N/A
  integrator: rk4
  use_amp: True
  max_residues: None
  loss_function: Adaptive MSE (0→48 only)
  train_proteins: 492
  val_proteins: 50
  use_sequential_loading: True
  aggressive_cleanup: True

System Information:
------------------------------
  cuda_available: True
  device: cuda
  pytorch_version: 2.1.2
  gpu_name: Quadro P4000
  cuda_version: 12.1
  total_gpu_memory: 7.9 GB

TRAINING PROGRESS SUMMARY
==================================================

Epoch    Train Loss     Train Success  Val Loss       Val Success    Duration (s)
    7bln_A: 34.55235
    3st1_A: 41.15852
    1z84_A: 86.90104
    5jir_A: 93.08960
    5wup_A: 125.02016
    1tpg_A: 19.81336
    6dzg_A: 59.97469
    1b08_A: 30.97736
    7k6p_A: 30.43080
    6h05_A: 119.22633
    1pzx_A: 64.22090
    6fl1_A: 6.28557
    2wwn_A: 43.47384
    3zxf_A: 35.45378
    4n8p_A: 27.22191
    3e62_A: 57.11235
    5veo_A: 88.23698
    4i05_A: 59.91793
    4b7i_A: 46.42487
    1rij_A: 6.69197
    2pwj_A: 35.94428
    4z7x_A: 54.90896
    2f2x_A: 11.47666
    6vjo_A: 24.08372
    3q54_A: 96.04369
    2cb3_A: 35.06313
    3gai_A: 42.73838
    3dm8_A: 35.09226
    4x51_A: 42.44877
    1wlt_A: 38.58317
    4edp_A: 82.19169
    4yk0_A: 24.87041
    6neg_A: 79.26940
    5uag_A: 76.08784
    2gp6_A: 98.90380
    1t1h_A: 15.89779
    1pt4_A: 10.41109
    1su1_A: 40.20479
    1fdy_A: 62.02723
    7lca_A: 87.61239
    6fcm_A: 54.07623
    2cwx_A: 95.61760
    1i5z_A: 45.38077
    6abq_A: 22.10419
    1esi_A: 57.80035
    4ekx_A: 21.32589
    5khg_A: 44.12570
    1ehj_A: 14.72110
    6v42_A: 100.65623
    5uqi_A: 36.64863
    3tkp_A: 44.79965
    3gbw_A: 35.49007
    2qht_A: 49.60825
    2r9p_A: 38.35011
    3ga0_A: 65.58608
    2g19_A: 46.48963
    4nwb_A: 69.10079
    2zc1_A: 71.27299
    3dp6_A: 51.23477
    2uy9_A: 81.12484
    3o4r_A: 53.83303
    2pku_A: 18.62714
    6yjn_A: 52.01153
    1sgv_A: 70.20054
    1uv7_A: 22.96194
    6jko_A: 84.63884
    6sw8_A: 19.06405
    2ztm_A: 62.48320
    4cew_A: 62.90219
    6k6r_A: 25.54174
    4wcz_A: 56.17808
    3g4a_A: 53.94722
    6dwx_A: 32.98177
    2zx0_A: 34.76903
    6leo_A: 85.50279
    5vo7_A: 21.44661
    4fcg_A: 68.39654
    2f4p_A: 30.58035
    1b09_A: 37.17184
    2h61_A: 25.74823
    6fsn_A: 56.50974
    6fj4_A: 57.88174
    5wk6_A: 164.11617
    4rc1_A: 48.59914
    3mra_A: 19.97313
    2lp8_A: 44.99569
    5uxd_A: 67.21198
    4yxm_A: 85.00864
    2chu_A: 62.04001
    1dew_A: 8.31611
    4pkl_A: 21.39152
    3zrp_A: 85.15760
    4o1k_A: 50.85952
    5uxv_A: 50.86343
    5cqq_A: 20.11168
    2pk9_A: 61.97984
    7jot_A: 115.53801
    3b0m_A: 130.96043
    4o4v_A: 63.75462
    1lr1_A: 23.16601
    3et1_A: 68.72518
    1yaf_A: 54.67292
    2q2j_A: 27.14730
    1nqd_A: 30.06408
    3a9w_A: 58.28072
    2gic_A: 47.13349
    4tw8_A: 48.03962
    5jp1_A: 45.22295
    1l9c_A: 79.27886
    2rhb_A: 65.12263
    2afs_A: 63.93458
    3t8o_A: 135.83102
    3hrs_A: 44.16446
    2wfx_A: 33.08880
    4p3b_A: 19.14904
    2zf9_A: 43.43040
    6cpd_A: 26.91893
    1na8_A: 36.72293
    4etq_A: 50.23060
    3a75_A: 84.51779
    5ufq_A: 33.40341
    2gim_A: 21.61481
    4i5f_A: 49.89822
    3wt1_A: 55.56484
    7dev_A: 99.44467
    6zmu_A: 17.64445
    1ega_A: 60.91488
    3lb6_A: 32.37053
    5iaw_A: 48.66680
    2o8e_A: 7.87271
    7aon_A: 11.39593
    1ft2_A: 67.27472
    6thb_A: 87.59079
    1esm_A: 64.38707
    5yuf_A: 11.02534
    1h5y_A: 51.82004
    3q9b_A: 77.70787
    2rio_A: 89.86510
    5f67_A: 18.89239
    5t7z_A: 134.22029
    3dt5_A: 36.91264
    7bv6_A: 18.32747
    4an6_A: 37.30328
    2yey_A: 135.15872
    2pfw_A: 21.52778
    3mxi_A: 61.07772
    5k8m_A: 98.40836
    3ry9_A: 58.98328
    3toc_A: 43.18406
    6y6l_A: 39.51437
    3dpj_A: 44.93068
    5w0j_A: 12.38701
    5tih_A: 64.38068
    1tza_A: 27.90718
    3dvu_A: 29.47595
    6rum_A: 54.45111
    2ls5_A: 31.70977
    5f1f_A: 71.19640
    1ah5_A: 62.04811
    1wq9_A: 19.65071
    6jrq_A: 98.97614
    1l09_A: 32.27794
    4i69_A: 18.73404
    5wxv_A: 34.04708
    4f4w_A: 74.73720
    2k1w_A: 15.59014
    4y68_A: 62.25271
    4cbj_A: 29.15082
    1iy5_A: 8.90103
    7sk0_A: 99.17802
    3dp5_A: 17.46612
    4p99_A: 179.49695
    1wdc_A: 22.75419
    1ios_A: 22.05285
    1ch2_A: 31.03207
    2pmp_A: 33.54514
    1kdk_A: 33.59819
    6t6i_A: 15.27244
    1bus_A: 12.83864
    5vmt_A: 69.39637
    2rdn_A: 57.62965
    2r6o_A: 68.60303
    3lr5_A: 29.67718
    1w4s_A: 34.95320
    2wzv_A: 44.85925
    6wcv_A: 77.38370
    6qms_A: 16.21115
    7c50_A: 40.46882
    1bh3_A: 71.61373
    6i6c_A: 63.19832
    6gpm_A: 18.76804
    3l6x_A: 142.80417
    6aj6_A: 92.97029
    6fas_A: 22.83566
    1z91_A: 29.13599
    5c7j_A: 77.75057
    4fuw_A: 26.43661
    6xs5_A: 31.94116
    1p3b_A: 53.96045
    6h7c_A: 77.62107
    2gw4_A: 9.67203
    1fqm_A: 50.59825
    1lb1_A: 74.19493
    6bdx_A: 52.81926
    3l04_A: 77.09731
    6yd3_A: 108.70560
    2pyu_A: 46.95374
    3b36_A: 36.58355
    6ldq_A: 48.43135
    1wo5_A: 12.88421
    4h3w_A: 76.29437
    3vkz_A: 94.16856
    3o0h_A: 101.65205
    2f4j_A: 53.91108
    1t6l_A: 52.82964
    5aef_A: 6.56647
    1uub_A: 11.97266
    1mjh_A: 32.07497
    3iln_A: 48.94799
    1l8g_A: 57.42159
    3sx0_A: 104.70987
    5e5q_A: 14.39954
    7bqs_A: 46.55485
    4ba7_A: 28.68080
    5k9q_A: 62.59850
    6gw4_A: 59.83465
    7eql_A: 61.20652
    5h54_A: 43.97007
    6ai5_A: 39.37228
    2fyz_A: 25.70310
    5vl1_A: 115.79047
    5lq6_A: 37.17143
    6pqe_A: 16.78448
    2xt3_A: 66.47235
    6ywh_A: 22.98319
    4wvo_A: 35.74947
    2v0o_A: 78.95190
    16vp_A: 76.86610
    2iha_A: 7.95741
    1ogu_A: 58.90878
    2ocy_A: 71.09667
    4pv0_A: 49.33557
    4yov_A: 41.42469
    7jjt_A: 116.62788
    7lgc_A: 22.92406
    5k8j_A: 16.27735
    2q87_A: 20.92773
    5bpe_A: 28.37939
    5wc0_A: 115.85168
    3gdj_A: 30.09791
    2hio_A: 26.23284
    4tgl_A: 47.59970
    5vnd_A: 55.95385
    2g6u_A: 4.66767
    2ztb_A: 50.66024
    4ehs_A: 34.57921
    3ao9_A: 21.58949
    4ygo_A: 30.25722
    5fs8_A: 116.64848
    7bhe_A: 28.09429
    6nrr_A: 21.55062
    5mla_A: 33.62535
    1jml_A: 16.21042
    1v5n_A: 19.67698
    2enq_A: 27.69575
    6btj_A: 50.90586
    2f07_A: 38.02681
    3dup_A: 57.56177
    6kwa_A: 47.13982
    6uuk_A: 77.07275
    1sro_A: 14.14171
    1o7s_A: 23.27747
    6gol_A: 17.27133
    4apw_A: 64.26471
    1tro_A: 5.63756
    2afc_A: 28.58567
    5u4h_A: 90.44920
    1uwj_A: 48.46906
    1shn_A: 99.82400
    2xr6_A: 32.56695
    3no7_A: 21.25697
    5jso_A: 38.88976
    1t2l_A: 25.08022
    7bsl_A: 125.06062
    1fvi_A: 50.90892
    1hv5_A: 32.01997
    2cyu_A: 10.04336
    7n50_A: 50.40839
    2vy1_A: 40.26118
    1i6j_A: 4.13618
    4kir_A: 99.75302
    2w02_A: 158.33861
    1vrk_A: 37.81495
    3alw_A: 123.20956
    2cdb_A: 61.26827
    2zay_A: 28.38430
    4kp2_A: 93.98611
    4rck_A: 40.04653
    4qlh_A: 39.19456
    1rja_A: 21.69289
    1gnk_A: 22.52077
    5aon_A: 13.72967
    4ndk_A: 59.52451
    3dgz_A: 97.15209
    1u36_A: 17.73269
    5v8w_A: 15.94200
    6iad_A: 98.80467
    1kyn_A: 46.42062
    4o5m_A: 73.21252
    1af4_A: 57.87203
    2uyh_A: 55.58767
    2gpy_A: 43.75780
    4xa9_A: 48.60118
    4ep6_A: 85.72952
    5ft0_A: 53.23722
    4xlt_A: 24.08034
    2ey4_A: 55.50961
    2e31_A: 79.67633
    5j49_A: 54.59631
    5tpx_A: 25.41273
    4ny0_A: 65.69460
    6s1v_A: 17.84044
    1zu1_A: 29.49642
    5x3s_A: 37.20427
    4ese_A: 44.33170
    2na5_A: 10.38253
    1sv0_A: 22.67656
    1a7m_A: 40.69464
    5c54_A: 66.57870
    3wnz_A: 100.13621
    3o4o_A: 28.03627
    5z8s_A: 42.60903
    3e8j_A: 60.62294
    4jwy_A: 54.10649
    1ni7_A: 30.81284
    7mgj_A: 64.71162
    5x1e_A: 20.26557
    6j2h_A: 55.34250
    2jxj_A: 14.95770
    3e81_A: 30.37092
    6bvp_A: 40.76542
    5z09_A: 74.58478
    3ggh_A: 48.11954
    1ptq_A: 8.73855
    5yft_A: 76.67392
    2lr3_A: 9.77267
    1r7m_A: 10.32976
    2l2e_A: 36.84870
    3q87_A: 22.01642
    6won_A: 48.87637
    5fc9_A: 16.32934
    1wf7_A: 22.52813
    3okk_A: 41.77072
    5v45_A: 49.15283
    1uku_A: 19.50813
    3fad_A: 32.11001
    2van_A: 45.82364
    3kn3_A: 42.81550
    3om2_A: 106.60538
    3vpp_A: 21.92701
    2fmr_A: 14.25091
    6ig4_A: 63.96479
    2h9m_A: 83.26479
    4nv2_A: 76.00813
    6tzl_A: 97.80775
    6m0v_A: 45.74702
    1hdp_A: 16.86176
    4nbc_A: 79.27954
    1p2c_A: 41.04971
    1ltk_A: 94.71960
    5ikq_A: 115.49481
    3thp_A: 61.91288
    2w8i_A: 64.15276
    6a6q_A: 77.94014
    2kpj_A: 16.78656
    1n0d_A: 9.16430
    2as0_A: 77.54253
    2w7v_A: 17.67571
    5jon_A: 118.70406
    1tqd_A: 79.91133
    6fkg_A: 34.32411
    4lo9_A: 50.78566
    2wz9_A: 26.05452
    1jo3_A: 15.13080
    6wt8_A: 62.17498
    1uem_A: 21.21645
    1ehn_A: 124.80941
    2c1y_A: 50.89589
    1wqa_A: 96.93408
    2ens_A: 25.26340
    7khe_A: 45.82331
    3gd0_A: 86.70785
    4zgh_A: 95.40542
    3frp_A: 137.92068
    1zg3_A: 64.18551
    1dq8_A: 103.12473
    4jnn_A: 36.86309
    6fpa_A: 60.27938
    5yda_A: 98.49763
    1zzz_A: 40.69989
    2n64_A: 32.26896
    4zdn_A: 190.42923
    3afa_A: 35.98564
    2nrj_A: 85.07358
    1onc_A: 18.71681
    2b7e_A: 11.67513
    6scq_A: 15.34720
    1fe5_A: 18.86043
    2fq6_A: 78.58504
    6ei3_A: 125.25793
    6x8o_A: 9.45407
    1b4m_A: 25.98036
    2n6h_A: 10.92060
    2zg1_A: 44.67263
    3hq9_A: 73.97443
    1b88_A: 21.17250
    2qcf_A: 46.89495
    4em6_A: 131.39206
    3dzc_A: 80.30555
    2u2f_A: 15.42597
    5xyb_A: 79.43037
    6ki2_A: 30.77175
    1uz3_A: 21.06298
    4ckn_A: 48.68797
    6q0i_A: 38.50349
    4o91_A: 59.17654
    2jov_A: 14.14625
    2lye_A: 10.10057
    3edm_A: 53.29730
    4ljr_A: 38.53390
    1vm8_A: 113.36181
    1ib2_A: 83.13357
    5svd_A: 134.57481
    3mah_A: 27.98158
    1bj4_A: 92.25399
    3h5g_A: 11.56279
    2qju_A: 130.62711
    3geu_A: 42.86518
    1q0r_A: 58.68699
    5y26_A: 56.17398
    3tny_A: 56.89203
    3gh4_A: 120.31442
    2ps4_A: 74.95387
    7d11_A: 16.26718
    6umy_A: 27.48408
    4xc2_A: 23.42153
    1wmt_A: 8.81045
    4nvr_A: 59.44835
    6nko_A: 40.78837
    5t66_A: 54.42703
    6o4p_A: 90.33401
    1yir_A: 77.39149
    3x0g_A: 17.10809
    3e9a_A: 51.58303
    1krl_A: 8.69177
    2pbo_A: 95.57579
    4dd8_A: 35.18972
    3u59_A: 34.76979
    4w8i_A: 116.20641
    4bbq_A: 22.08545
    2ccm_A: 38.94145
    1o1x_A: 32.72062
    3uen_A: 33.05700
    6e68_A: 90.84910
    5f3b_A: 41.34273
    3o8q_A: 48.34128
    4iyh_A: 27.20940

Epoch 3:
  Duration: 736.1 seconds
  Training Loss: 47.83615
  Training Success: 478/492 proteins
  Validation Loss: 51.35668 (50 proteins)
  Validation Success: 50/50 proteins
    Val range: [5.77866, 232.16690]
  Best: 1i6j_A (3.84574)
  Worst: 4zdn_A (174.76431)
  Training Proteins:
    7d60_A: 64.49289
    1kqy_A: 55.49719
    3eba_A: 24.51371
    3foa_A: 108.23413
    3eps_A: 123.27248
    4j7z_A: 33.19948
    2cbp_A: 16.89375
    2wvq_A: 47.47986
    5wrf_A: 27.33365
    3ob6_A: 102.71493
    1mzw_A: 31.98353
    7bln_A: 31.03601
    3st1_A: 37.93222
    1z84_A: 78.25859
    5jir_A: 82.45412
    5wup_A: 113.27490
    1tpg_A: 17.50462
    6dzg_A: 53.14464
    1b08_A: 27.29555
    7k6p_A: 27.83363
    6h05_A: 108.65055
    1pzx_A: 58.98481
    6fl1_A: 5.67641
    2wwn_A: 40.60604
    3zxf_A: 32.81910
    4n8p_A: 24.69933
    3e62_A: 50.29484
    5veo_A: 78.03408
    4i05_A: 53.50749
    4b7i_A: 42.75669
    1rij_A: 5.93162
    2pwj_A: 32.20593
    4z7x_A: 48.74224
    2f2x_A: 9.95078
    6vjo_A: 23.14407
    3q54_A: 87.36054
    2cb3_A: 31.89783
    3gai_A: 38.17070
    3dm8_A: 31.77060
    4x51_A: 39.22007
    1wlt_A: 35.91636
    4edp_A: 74.18819
    4yk0_A: 22.18690
    6neg_A: 70.44793
    5uag_A: 68.72656
    2gp6_A: 85.99516
    1t1h_A: 14.15738
    1pt4_A: 9.50405
    1su1_A: 36.07918
    1fdy_A: 55.18096
    7lca_A: 78.35816
    6fcm_A: 49.24981
    2cwx_A: 85.55907
    1i5z_A: 41.86124
    6abq_A: 19.38777
    1esi_A: 53.00854
    4ekx_A: 19.34648
    5khg_A: 39.69088
    1ehj_A: 12.99036
    6v42_A: 88.05451
    5uqi_A: 33.21086
    3tkp_A: 40.23830
    3gbw_A: 33.21261
    2qht_A: 45.59621
    2r9p_A: 34.02418
    3ga0_A: 57.89081
    2g19_A: 42.49903
    4nwb_A: 63.21619
    2zc1_A: 64.71892
    3dp6_A: 46.50951
    2uy9_A: 74.66573
    3o4r_A: 48.98212
    2pku_A: 16.55857
    6yjn_A: 47.19855
    1sgv_A: 64.86839
    1uv7_A: 20.85365
    6jko_A: 79.56963
    6sw8_A: 17.27039
    2ztm_A: 57.88835
    4cew_A: 58.45741
    6k6r_A: 22.77929
    4wcz_A: 51.76346
    3g4a_A: 50.24628
    6dwx_A: 30.06797
    2zx0_A: 30.83555
    6leo_A: 80.33742
    5vo7_A: 19.38855
    4fcg_A: 61.81840
    2f4p_A: 28.24727
    1b09_A: 33.96760
    2h61_A: 24.03765
    6fsn_A: 52.02979
    6fj4_A: 53.96399
    5wk6_A: 152.37015
    4rc1_A: 44.84062
    3mra_A: 19.16506
    2lp8_A: 41.46528
    5uxd_A: 62.19851
    4yxm_A: 77.09605
    2chu_A: 56.29564
    1dew_A: 7.60154
    4pkl_A: 19.47674
    3zrp_A: 79.32259
    4o1k_A: 46.40400
    5uxv_A: 45.91401
    5cqq_A: 18.23170
    2pk9_A: 56.39504
    7jot_A: 107.63555
    3b0m_A: 119.86711
    4o4v_A: 59.69871
    1lr1_A: 21.55591
    3et1_A: 63.24261
    1yaf_A: 50.94453
    2q2j_A: 24.55636
    1nqd_A: 28.30589
    3a9w_A: 53.04961
    2gic_A: 45.93961
    4tw8_A: 43.78052
    5jp1_A: 39.31388
    1l9c_A: 68.54922
    2rhb_A: 57.77295
    2afs_A: 56.73429
    3t8o_A: 114.77525
    3hrs_A: 39.74725
    2wfx_A: 30.62404
    4p3b_A: 17.57845
    2zf9_A: 39.88992
    6cpd_A: 24.71319
    1na8_A: 34.56167
    4etq_A: 47.02307
    3a75_A: 75.04637
    5ufq_A: 30.22662
    2gim_A: 19.83092
    4i5f_A: 44.93240
    3wt1_A: 51.15835
    7dev_A: 86.83691
    6zmu_A: 15.77539
    1ega_A: 54.60583
    3lb6_A: 29.46265
    5iaw_A: 43.22168
    2o8e_A: 7.41867
    7aon_A: 10.54699
    1ft2_A: 62.22920
    6thb_A: 80.04704
    1esm_A: 58.05839
    5yuf_A: 10.17304
    1h5y_A: 48.64003
    3q9b_A: 73.94513
    2rio_A: 78.51742
    5f67_A: 17.33699
    5t7z_A: 124.33373
    3dt5_A: 34.67478
    7bv6_A: 17.09249
    4an6_A: 34.50933
    2yey_A: 129.96851
    2pfw_A: 19.60219
    3mxi_A: 56.85380
    5k8m_A: 92.90016
    3ry9_A: 54.89933
    3toc_A: 39.48578
    6y6l_A: 35.96118
    3dpj_A: 41.49164
    5w0j_A: 11.73013
    5tih_A: 61.02813
    1tza_A: 26.43526
    3dvu_A: 26.76374
    6rum_A: 50.97860
    2ls5_A: 29.00320
    5f1f_A: 65.75041
    1ah5_A: 57.21553
    1wq9_A: 18.06872
    6jrq_A: 87.37923
    1l09_A: 29.19001
    4i69_A: 17.48428
    5wxv_A: 30.60533
    4f4w_A: 67.41375
    2k1w_A: 14.36718
    4y68_A: 56.82994
    4cbj_A: 28.12777
    1iy5_A: 8.13665
    7sk0_A: 93.11318
    3dp5_A: 15.98330
    4p99_A: 168.99554
    1wdc_A: 21.82571
    1ios_A: 20.50472
    1ch2_A: 29.41744
    2pmp_A: 32.03566
    1kdk_A: 31.47585
    6t6i_A: 14.51455
    1bus_A: 11.79250
    5vmt_A: 63.16522
    2rdn_A: 53.47508
    2r6o_A: 64.11282
    3lr5_A: 28.12586
    1w4s_A: 33.31921
    2wzv_A: 41.06636
    6wcv_A: 71.52508
    6qms_A: 15.62200
    7c50_A: 37.60932
    1bh3_A: 67.55280
    6i6c_A: 60.10389
    6gpm_A: 17.95842
    3l6x_A: 128.98251
    6aj6_A: 85.74568
    6fas_A: 21.48621
    1z91_A: 27.32276
    5c7j_A: 71.03629
    4fuw_A: 24.52923
    6xs5_A: 29.69581
    1p3b_A: 52.50290
    6h7c_A: 71.80787
    2gw4_A: 8.87211
    1fqm_A: 47.02919
    1lb1_A: 68.92097
    6bdx_A: 49.40452
    3l04_A: 71.83485
    6yd3_A: 100.11367
    2pyu_A: 44.01006
    3b36_A: 33.99133
    6ldq_A: 45.58936
    1wo5_A: 12.28386
    4h3w_A: 69.81978
    3vkz_A: 85.97507
    3o0h_A: 93.57458
    2f4j_A: 49.38522
    1t6l_A: 47.82314
    5aef_A: 6.06240
    1uub_A: 11.20538
    1mjh_A: 29.74467
    3iln_A: 45.09909
    1l8g_A: 51.43989
    3sx0_A: 96.03107
    5e5q_A: 13.47655
    7bqs_A: 44.36325
    4ba7_A: 26.67112
    5k9q_A: 61.08399
    6gw4_A: 57.66926
    7eql_A: 57.37632
    5h54_A: 40.19534
    6ai5_A: 37.95436
    2fyz_A: 25.05755
    5vl1_A: 116.08348
    5lq6_A: 34.56104
    6pqe_A: 15.48028
    2xt3_A: 62.22866
    6ywh_A: 21.63012
    4wvo_A: 33.35184
    2v0o_A: 75.90527
    16vp_A: 71.83934
    2iha_A: 7.43437
    1ogu_A: 53.83007
    2ocy_A: 69.75963
    4pv0_A: 45.96478
    4yov_A: 38.32957
    7jjt_A: 110.91360
    7lgc_A: 21.21403
    5k8j_A: 15.06287
    2q87_A: 19.33606
    5bpe_A: 25.78084
    5wc0_A: 107.76485
    3gdj_A: 27.81354
    2hio_A: 24.29158
    4tgl_A: 43.74401
    5vnd_A: 52.49169
    2g6u_A: 4.26219
    2ztb_A: 47.58721
    4ehs_A: 32.71336
    3ao9_A: 20.17962
    4ygo_A: 28.04609
    5fs8_A: 109.99043
    7bhe_A: 26.08821
    6nrr_A: 20.22745
    5mla_A: 31.45178
    1jml_A: 15.37755
    1v5n_A: 18.65134
    2enq_A: 25.91371
    6btj_A: 48.23558
    2f07_A: 35.63902
    3dup_A: 53.45604
    6kwa_A: 44.31422
    6uuk_A: 71.74883
    1sro_A: 13.11126
    1o7s_A: 22.07399
    6gol_A: 16.12951
    4apw_A: 59.29043
    1tro_A: 5.29407
    2afc_A: 27.10285
    5u4h_A: 85.56185
    1uwj_A: 44.88622
    1shn_A: 90.64460
    2xr6_A: 31.64751
    3no7_A: 20.28758
    5jso_A: 36.43426
    1t2l_A: 23.26696
    7bsl_A: 112.57320
    1fvi_A: 46.89117
    1hv5_A: 30.20150
    2cyu_A: 9.32694
    7n50_A: 47.25862
    2vy1_A: 37.31268
    1i6j_A: 3.84574
    4kir_A: 95.18675
    2w02_A: 154.66870
    1vrk_A: 35.72417
    3alw_A: 121.33957
    2cdb_A: 59.52915
    2zay_A: 26.41521
    4kp2_A: 86.28488
    4rck_A: 36.15881
    4qlh_A: 36.77364
    1rja_A: 19.94936
    1gnk_A: 20.61107
    5aon_A: 12.77346
    4ndk_A: 58.86665
    3dgz_A: 92.18020
    1u36_A: 16.79498
    5v8w_A: 14.78784
    6iad_A: 92.18249
    1kyn_A: 43.61122
    4o5m_A: 70.32778
    1af4_A: 56.31823
    2uyh_A: 53.06256
    2gpy_A: 40.36426
    4xa9_A: 45.78732
    4ep6_A: 81.71622
    5ft0_A: 50.81078
    4xlt_A: 22.19599
    2ey4_A: 51.93372
    2e31_A: 77.32892
    5j49_A: 51.74331
    5tpx_A: 23.47828
    4ny0_A: 63.14613
    6s1v_A: 16.70572
    1zu1_A: 28.29607
    5x3s_A: 34.51844
    4ese_A: 41.80497
    2na5_A: 9.64246
    1sv0_A: 21.14959
    1a7m_A: 37.28447
    5c54_A: 60.69910
    3wnz_A: 94.20217
    3o4o_A: 26.75237
    5z8s_A: 38.85464
    3e8j_A: 55.96272
    4jwy_A: 51.13669
    1ni7_A: 28.47366
    7mgj_A: 58.49679
    5x1e_A: 18.46832
    6j2h_A: 52.69932
    2jxj_A: 13.77727
    3e81_A: 28.35345
    6bvp_A: 39.70196
    5z09_A: 70.04810
    3ggh_A: 45.81612
    1ptq_A: 8.17895
    5yft_A: 70.66253
    2lr3_A: 9.35183
    1r7m_A: 10.03232
    2l2e_A: 35.08569
    3q87_A: 20.30714
    6won_A: 44.77847
    5fc9_A: 15.34400
    1wf7_A: 21.29177
    3okk_A: 38.33879
    5v45_A: 44.68086
    1uku_A: 18.10191
    3fad_A: 29.77155
    2van_A: 42.61047
    3kn3_A: 40.15214
    3om2_A: 99.91563
    3vpp_A: 20.50435
    2fmr_A: 13.47288
    6ig4_A: 58.38454
    2h9m_A: 76.29051
    4nv2_A: 71.55487
    6tzl_A: 92.94331
    6m0v_A: 44.55798
    1hdp_A: 15.96760
    4nbc_A: 73.77302
    1p2c_A: 38.76185
    1ltk_A: 88.93302
    5ikq_A: 107.76616
    3thp_A: 58.02669
    2w8i_A: 61.09433
    6a6q_A: 73.99514
    2kpj_A: 15.80457
    1n0d_A: 8.74973
    2as0_A: 73.10110
    2w7v_A: 16.77227
    5jon_A: 109.93539
    1tqd_A: 73.43861
    6fkg_A: 32.65923
    4lo9_A: 47.79104
    2wz9_A: 23.99851
    1jo3_A: 14.69890
    6wt8_A: 58.75251
    1uem_A: 19.79296
    1ehn_A: 116.84336
    2c1y_A: 48.00672
    1wqa_A: 92.13117
    2ens_A: 23.52368
    7khe_A: 43.76920
    3gd0_A: 82.77829
    4zgh_A: 89.92817
    3frp_A: 128.42181
    1zg3_A: 60.69781
    1dq8_A: 97.38346
    4jnn_A: 35.65112
    6fpa_A: 58.33609
    5yda_A: 93.23001
    1zzz_A: 38.70963
    2n64_A: 31.76638
    4zdn_A: 174.76431
    3afa_A: 35.08934
    2nrj_A: 84.00778
    1onc_A: 17.47900
    2b7e_A: 11.06331
    6scq_A: 14.53786
    1fe5_A: 17.90672
    2fq6_A: 71.96924
    6ei3_A: 114.11924
    6x8o_A: 9.07381
    1b4m_A: 25.38899
    2n6h_A: 10.44660
    2zg1_A: 41.95877
    3hq9_A: 67.85065
    1b88_A: 20.23161
    2qcf_A: 42.67189
    4em6_A: 116.03699
    3dzc_A: 72.42938
    2u2f_A: 14.76923
    5xyb_A: 71.51649
    6ki2_A: 28.53952
    1uz3_A: 19.84734
    4ckn_A: 46.01768
    6q0i_A: 36.13547
    4o91_A: 55.06919
    2jov_A: 13.68407
    2lye_A: 9.88526
    3edm_A: 50.74403
    4ljr_A: 37.56955
    1vm8_A: 106.63905
    1ib2_A: 78.02195
    5svd_A: 124.75048
    3mah_A: 26.46968
    1bj4_A: 84.12922
    3h5g_A: 11.31646
    2qju_A: 117.40411
    3geu_A: 40.78840
    1q0r_A: 55.06167
    5y26_A: 53.65496
    3tny_A: 53.93056
    3gh4_A: 111.67079
    2ps4_A: 69.90527
    7d11_A: 15.81175
    6umy_A: 26.27132
    4xc2_A: 22.32079
    1wmt_A: 8.44024
    4nvr_A: 56.05715
    6nko_A: 38.66257
    5t66_A: 51.31483
    6o4p_A: 85.43651
    1yir_A: 70.87938
    3x0g_A: 16.13556
    3e9a_A: 48.21938
    1krl_A: 8.31814
    2pbo_A: 90.66590
    4dd8_A: 33.75741
    3u59_A: 33.92903
    4w8i_A: 106.15173
    4bbq_A: 21.42268
    2ccm_A: 36.91792
    1o1x_A: 31.90754
    3uen_A: 31.72683
    6e68_A: 81.07733
    5f3b_A: 39.18644
    3o8q_A: 45.33093
    4iyh_A: 26.19683

Epoch 4:
  Duration: 736.3 seconds
  Training Loss: 45.95497
  Training Success: 478/492 proteins
  Validation Loss: 50.54988 (50 proteins)
  Validation Success: 50/50 proteins
    Val range: [5.72512, 229.29967]
  Best: 1i6j_A (3.60600)
  Worst: 4zdn_A (171.54387)
  Training Proteins:
    7d60_A: 60.06055
    1kqy_A: 52.61268
    3eba_A: 23.92686
    3foa_A: 99.33267
    3eps_A: 113.94161
    4j7z_A: 31.89148
    2cbp_A: 16.14586
    2wvq_A: 45.65424
    5wrf_A: 26.24252
    3ob6_A: 97.04324
    1mzw_A: 31.26730
